title,link,channel,views,time_published,snippet,verified_badge,extensions,file_path
"How to deliver High Performance OpenStack Cloud: Christoph Dwertmann, Vault Systems",https://www.youtube.com/watch?v=nTVixOugumk,"{'channel_name': 'Aptira', 'channel_link': 'https://www.youtube.com/c/Aptira'}",44 views,2 years ago,Securing Openstack in Line with the Government ISM and PSPF controls and how to deliver High Performance OpenStack Cloud ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Magnum Opus,https://www.youtube.com/watch?v=qTuSI1ey9is,"{'channel_name': 'Bozo Brothers', 'channel_link': 'https://www.youtube.com/channel/UCVClDnQBhRDjZub6yxAoCvQ'}",10 views,3 years ago,The folly of man.,,,26_05_2022-03_07_37-opus technology-partho.csv
Lurking Threat | Vighnaharta Ganesh - Ep 265 | Full Episode | 17 May 2022,https://www.youtube.com/watch?v=bChiI3pKyg8,"{'channel_name': 'Sony PAL', 'channel_link': 'https://www.youtube.com/user/sonypalindia'}",18K views,8 days ago,Episode 265: Lurking Threat ----------------------------------------------- Ganesh shows mercy and forgives Chandra Dev. He also ...,True,,26_05_2022-03_07_37-opus technology-partho.csv
4 Lessons That Made Cigars Daily What It Is Today,https://www.youtube.com/watch?v=QAq0z5_LdLY,"{'channel_name': 'Cigars Daily', 'channel_link': 'https://www.youtube.com/c/CigarsDaily'}",3.7K views,4 days ago,"All of you, in the Cigars Daily Nation, have been so amazing over the last four years. And certainly the success of Cigars Daily has ...",,New,26_05_2022-03_07_37-opus technology-partho.csv
Verite pa Konn Kache -400mawozo ak Baz Vitelòm gen Mem Bòs -Podyab lapolis /Fouco,https://www.youtube.com/watch?v=qjtvXY4jWWg,"{'channel_name': 'TAK 509', 'channel_link': 'https://www.youtube.com/c/TAK509'}",65K views,6 days ago,"Siw renmen travay TAK509 ap fè a ( Abonnez ou Subscribe ) Pa bliye Pataje video a nan tout Group Facebook ou, Mèsi pou ...",True,New,26_05_2022-03_07_37-opus technology-partho.csv
What if issei become A Crimson Dragon God |Part 1|,https://www.youtube.com/watch?v=iKpMfk49cms,"{'channel_name': 'Fiction Series', 'channel_link': 'https://www.youtube.com/channel/UCDt7U3vs-tJVLBnPqPGuJyg'}",4K views,7 days ago,What if issei become A Crimson Dragon God |Part 1|. If you want more part of this video then do 200 likes on this video and next ...,,,26_05_2022-03_07_37-opus technology-partho.csv
"TP Open House 2022 - Dip in Food, Nutrition & Culinary Science Diploma Talk (6 Jan, 11am)",https://www.youtube.com/watch?v=rJkv1RBTycg,"{'channel_name': 'Temasek Polytechnic - School of Applied Science', 'channel_link': 'https://www.youtube.com/channel/UCXtXxcKj3SM-kKb3PXt_TVw'}",219 views,4 months ago,Get Prepared For Exciting Careers in Food & Nutrition.,,,26_05_2022-03_07_37-opus technology-partho.csv
Priyo Campus | প্রিয় ক্যাম্পাস | Bibhas B | Shahjalal University | Bangla RnB | 2019,https://www.youtube.com/watch?v=AAzdK6m-No4,"{'channel_name': 'BAND-de-TRICKS', 'channel_link': 'https://www.youtube.com/channel/UCVG5Kf3m_CucabEAP5at8Vw'}",78K views,2 years ago,"Remembering the university, remembering the campus, the life... Producer: Bibhas Bhattacharjee a.k.a Double B Song: Priyo ...",True,CC,26_05_2022-03_07_37-opus technology-partho.csv
Soundpaint 1.1 - User Sample Import (USI),https://www.youtube.com/watch?v=_qBTSKe6EOs,"{'channel_name': 'Soundpaint', 'channel_link': 'https://www.youtube.com/c/Soundpaint'}",3.1K views,6 days ago,You can now import your own samples into Soundpaint ... for free! - - - - This video shows you how to use the free USI (User ...,,New,26_05_2022-03_07_37-opus technology-partho.csv
i answer your questions,https://www.youtube.com/watch?v=9pYyqNVXmQU,"{'channel_name': 'Fishy Bishie', 'channel_link': 'https://www.youtube.com/c/FishyBishie'}",18K views,7 days ago,It's been a while since ya'll saw me in the flesh! or maybe it's your first time seeing me as a new subscriber. Idk! Anyways I finally ...,True,,26_05_2022-03_07_37-opus technology-partho.csv
"The Power of Open Source, Open Containers, and an Open Cloud by Philip Estes/Ralph Bateman",https://www.youtube.com/watch?v=3kGnRVmC9Q8,"{'channel_name': 'Devoxx', 'channel_link': 'https://www.youtube.com/c/Devoxx2015'}",215 views,6 years ago,"IBM has been fully committed to open source software for over a decade. Starting with an initial commitment to Linux, IBM's open ...",,,26_05_2022-03_07_37-opus technology-partho.csv
IIT Delhi Online Course 4 | Session 5 | Preliminaries to Yoga | Science of Yoga | Sri M | Feb 2022,https://www.youtube.com/watch?v=FBb4D9umHQg,"{'channel_name': 'The Satsang Foundation', 'channel_link': 'https://www.youtube.com/c/TheSatsangFoundation'}",7.8K views,7 days ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Restoring the Fat PlayStation 2 - Retro Console Restoration & Repair - ASMR,https://www.youtube.com/watch?v=9ebCNxExqT4,"{'channel_name': 'Restoration EG', 'channel_link': 'https://www.youtube.com/c/RestorationEG'}",177K views,9 days ago,Restoring the Fat PlayStation 2 - Retro Console Restoration & Repair - ASMR #restoration #repair #gaming I Restored This Junk ...,True,CC,26_05_2022-03_07_37-opus technology-partho.csv
Marvel Secures NEW Stan Lee Deal Bringing Back Cameos & More,https://www.youtube.com/watch?v=TvieDMs12Nc,"{'channel_name': 'ComicBookCast2', 'channel_link': 'https://www.youtube.com/c/ComicBookCast2'}",12K views,7 days ago,"The CBC is an online outlet & community delivering the latest news, rumors and details on all things Marvel, DC Comics, Star ...",True,4K,26_05_2022-03_07_37-opus technology-partho.csv
Sam Kram's Dustin Friday Magnus Opus,https://www.youtube.com/watch?v=BmNBvkGkh5E,"{'channel_name': 'JRECK Comedy Club', 'channel_link': 'https://www.youtube.com/channel/UCTYX1qcQM1TqgCcKIYxL3tA'}",12 views,5 years ago,dustinfridays compilation video.,,,26_05_2022-03_07_37-opus technology-partho.csv
#TimesTechiesWebinars: Hottest open source technologies for software development,https://www.youtube.com/watch?v=ObLxZl234eE,"{'channel_name': 'Times Techies', 'channel_link': 'https://www.youtube.com/channel/UCSnxyOukijwFFRZFtWMKWbw'}",No views,1 day ago,"In this week's edition of #TimesTechiesWebinars, learn more about the latest open-source tools and techniques to help ...",,New,26_05_2022-03_07_37-opus technology-partho.csv
The Crazy Truth About Losing Weight in Your 50s and Beyond,https://www.youtube.com/watch?v=dQor4OjOL5s,"{'channel_name': 'Kwavi TV', 'channel_link': 'https://www.youtube.com/c/KwaviTV'}",33 views,1 day ago,"In this week's episode I chat with my friend, Fitness Trainer Extraordinaire Melissa Neill about losing weight over 50. If you are ...",,New,26_05_2022-03_07_37-opus technology-partho.csv
Fall Guys - Free for All Announcement Trailer - Nintendo Switch,https://www.youtube.com/watch?v=YqPqmP93PPE,"{'channel_name': 'Nintendo', 'channel_link': 'https://www.youtube.com/c/nintendo'}",635K views,9 days ago,"Fall Guys is going Free for All, welcoming more players than ever before to the Blunderdome to compete for the Crown—fully ...",True,,26_05_2022-03_07_37-opus technology-partho.csv
Open Policy Agent Deep Dive,https://www.youtube.com/watch?v=T7ojX4YnmTA,"{'channel_name': 'Cloud Native Islamabad', 'channel_link': 'https://www.youtube.com/c/CloudNativeIslamabad'}",3.5K views,8 months ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Optiv’s Next-Gen SecOps,https://www.youtube.com/watch?v=1_6Ywk2lBYY,"{'channel_name': 'Optiv', 'channel_link': 'https://www.youtube.com/c/OptivInc'}",1.7K views,4 years ago,"Learn how organizations can plan, build and run their security operations using the latest techniques in automation, orchestration, ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Wine Down Your Weekend Comics Livestream,https://www.youtube.com/watch?v=F8GduqsjbQA,"{'channel_name': 'Bat City Comic Professionals', 'channel_link': 'https://www.youtube.com/channel/UCbEMz-X8Uo-e5zF7GgbQfaQ'}",6 views,16 hours ago,Small Press Shann and Wednesday Phil meet at Bat City Comic Professionals in Austin Texas to discuss all the new small press ...,,New,26_05_2022-03_07_37-opus technology-partho.csv
🛑[DIRECT]EDITION SPECIALE/DECLARATION DE BOUGANE GUEYE DANY SURLA DECISION DU CONSIELCONSTITUTIONNEL,https://www.youtube.com/watch?v=MUUYvs7Px_o,"{'channel_name': 'GROUPE DMEDIA ( SENTV ZIKFM)', 'channel_link': 'https://www.youtube.com/channel/UCKuj_iLeHq_1OKStNhOOBoA'}",7K views,Streamed 1 day ago,[DIRECT] SUIVEZ EDITION SPECIALE / DECLARATION DE BOUGANE GUEYE DANY SUR LA DECISION DU CONSIEL ...,,New,26_05_2022-03_07_37-opus technology-partho.csv
AP CM YS Jagan Lays Foundation Stone for Greenko Electrical Project | Kurnool District | Sakshi TV,https://www.youtube.com/watch?v=Yg9PVAsG9WQ,"{'channel_name': 'Sakshi TV Live', 'channel_link': 'https://www.youtube.com/c/SakshiTVLIVE'}",85K views,Streamed 8 days ago,AP CM YS Jagan Lays Foundation Stone for Greenko Electrical Project | Kurnool District | Sakshi TV #APCMYSJaganLIVE ...,True,,26_05_2022-03_07_37-opus technology-partho.csv
চলুন ঘুরে আসি সিলেটের The Palace Hotel: TTP Tour with Oppo,https://www.youtube.com/watch?v=I5ZH47rXuPE,"{'channel_name': 'Tech to the Point - TTP', 'channel_link': 'https://www.youtube.com/c/TechtothePointTTP'}",37K views,4 months ago,আজকে একেবারে ভিন্নধর্মী একটা ভিডিও নিয়ে হাজির হলাম আপনাদের সামনে ...,True,4K,26_05_2022-03_07_37-opus technology-partho.csv
"PAUL BIYA DÉCLARÉ INAPTE, NGOH NGOH PREND LES COMMANDES D'ÉTOUDI",https://www.youtube.com/watch?v=3ssq2kULvMM,"{'channel_name': ""J. REMY NGONO Chaine Officielle de l'engagement"", 'channel_link': 'https://www.youtube.com/c/JREMYNGONOChaineOfficielledelengagement'}",19K views,3 days ago,"PAUL BIYA DÉCLARÉ INAPTE ,NGOH NGOH PREND LES COMMANDES D'ÉTOUDI.",,New,26_05_2022-03_07_37-opus technology-partho.csv
Getting started with OptiSystem for beginners || tutorial series from basic to advanced,https://www.youtube.com/watch?v=rwFehc-MAGA,"{'channel_name': 'Dr. Dhiman Kakati', 'channel_link': 'https://www.youtube.com/c/Letslearntogether'}",23K views,4 years ago,"Dear friends, In this tutorial, some very basic steps are well explained for a beginner of OptiSystem. The following are the contents: ...",,,26_05_2022-03_07_37-opus technology-partho.csv
🔴HALO INFINITE ONLINE GAMING PARTY! - May 20th 2022,https://www.youtube.com/watch?v=5slUcTj0QgQ,"{'channel_name': 'The Game Complainers', 'channel_link': 'https://www.youtube.com/c/TheGameComplainers'}",122 views,Streamed 5 days ago,5.20.22 Subscribe to our channel: YouTube - https://bit.ly/3j9tB8k Subscribe to M3TV - (ROC Solid Wrestling Talk Podcast) ...,,New,26_05_2022-03_07_37-opus technology-partho.csv
The Value Of Devotion | Vighnaharta Ganesh - Ep 274 | Full Episode | 22 May 2022,https://www.youtube.com/watch?v=EyV_QGfqLsI,"{'channel_name': 'Sony PAL', 'channel_link': 'https://www.youtube.com/user/sonypalindia'}",19K views,3 days ago,"Episode 274: The Value Of Devotion ----------------------------------------------- Subodh, Asur Dev's son has lost himself in his devotion ...",True,New,26_05_2022-03_07_37-opus technology-partho.csv
Robert Hanssen - The Spy Who Sold America's Secrets,https://www.youtube.com/watch?v=fxfqk_CHyGg,"{'channel_name': 'Keep Curious Co.', 'channel_link': 'https://www.youtube.com/c/KeepCuriousCo'}",3.1K views,9 days ago,,,CC,26_05_2022-03_07_37-opus technology-partho.csv
Network & Data Center Operation 66665 | Exam Preparation | নেটওর্য়াক এন্ড ডাটা সেন্টার অপারেশন ।,https://www.youtube.com/watch?v=OjmPvQR4sT4,"{'channel_name': 'Yousuf CSE', 'channel_link': 'https://www.youtube.com/channel/UC4aL8VMSpfRbLusaNw7aW_g'}",236 views,1 month ago,Network & Data Center Operation 66665 | Exam Preparation | নেটওর্য়াক এন্ড ডাটা সেন্টার ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Presto and Apache Iceberg - Building out Modern Open Data Lakes,https://www.youtube.com/watch?v=OJQHVPChYHw,"{'channel_name': 'Presto Foundation', 'channel_link': 'https://www.youtube.com/channel/UCwuYAEybmcgOfbPvG1SKiFg'}",1.3K views,5 months ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
INDIA 🇮🇳 TO Uk 🇬🇧 ENGLAND 🏴󠁧󠁢󠁥󠁮󠁧󠁿 || 2.3 year complete 🥺| Miss you all 😢 -Studentinuk*,https://www.youtube.com/watch?v=oTQOmiY0AKo,"{'channel_name': 'Jotramgarhia Vlogs', 'channel_link': 'https://www.youtube.com/channel/UCqPcpSgW4vhSD_0QFTi0dqw'}",183 views,3 weeks ago,INDIA TO Uk ENGLAND 󠁧󠁢󠁥󠁮󠁧󠁿 || 2.3 year complete | Miss you all -Studentinuk* @0300 Ale #studentslife ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Hậu trường Tây Du Ký 1986《西游记》幕后 bản kết tập hè 2022 (Phần 3) || Mtdk,https://www.youtube.com/watch?v=5dXrbQwjoCA,"{'channel_name': 'Mê Tây Du Ký', 'channel_link': 'https://www.youtube.com/c/M%C3%AAT%C3%A2yDuK%C3%BD'}",4.7K views,3 days ago,metayduky #tayduky#mtdk Hậu trường Tây Du Ký 1986 bản kết tập hè 2022 (Phần 3) (behind the scenes Journey to the West) ...,,New,26_05_2022-03_07_37-opus technology-partho.csv
OPC UA PubSub | NodeOPCUA - open62541 interoperability,https://www.youtube.com/watch?v=3DAOZQpwOW4,"{'channel_name': 'Kalycito India', 'channel_link': 'https://www.youtube.com/c/KalycitoIndia'}",615 views,3 months ago,This is video as part of the weekly knowledge transfer series on OPC UA PubSub interoperablity. This video shows how you can ...,,CC,26_05_2022-03_07_37-opus technology-partho.csv
DJ CAMPURAN TIK TOK VIRAL 2022 JEDAG-JEDUG FULL BASS TERBARU,https://www.youtube.com/watch?v=S8FunG4HqpQ,"{'channel_name': 'Dj Pain Production', 'channel_link': 'https://www.youtube.com/channel/UCzybXybJ63mC4-3Lvx1TH-Q'}",53 views,2 months ago,DJ CAMPURAN TIK TOK VIRAL 2022 JEDAG-JEDUG FULL BASS TERBARU #Djpainproduction #djtopeng #djcampuran ...,,,26_05_2022-03_07_37-opus technology-partho.csv
"5-22 Livestream - my new haircut, music videos, and more.",https://www.youtube.com/watch?v=uhEzXKaXqnU,"{'channel_name': 'Native Strength - Native American Traditions', 'channel_link': 'https://www.youtube.com/c/HyapatiaLeeNativeAmerican'}",475 views,Streamed 3 days ago,Native Strength is the centuries-old traditional system of self-empowerment and mindfulness of the people known as the Native ...,,New,26_05_2022-03_07_37-opus technology-partho.csv
Smart Optics Production - Our Showroom (EN),https://www.youtube.com/watch?v=CnpDAzK0kfo,"{'channel_name': 'Fraunhofer IPT', 'channel_link': 'https://www.youtube.com/c/FraunhoferIPTAachen'}",269 views,1 year ago,For Optatec 2020 we have a closer look at precision glass molding. This is actually a black box process. But with Smart Optics ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Orbit OCP তে Students দের পরীক্ষায় অংশগ্রহণ এবং প্রশ্নের উত্তর দানের পদ্ধতি,https://www.youtube.com/watch?v=Q2spbp9i8YI,"{'channel_name': 'TechnTuts', 'channel_link': 'https://www.youtube.com/c/TechnTuts'}",10K views,1 year ago,"অরবিট ওসিপিতে আপনাকে স্বাগতম। এই টিউটোরিয়ালে, আমি আপনাকে দেখাব যে ...",,,26_05_2022-03_07_37-opus technology-partho.csv
‘Authenticity Will Be the Key:’ Youtuber Logan Paul on the Era of Influence,https://www.youtube.com/watch?v=bF7IzQDGzBY,"{'channel_name': 'Wall Street Journal', 'channel_link': 'https://www.youtube.com/c/wsj'}",55K views,6 days ago,"YouTuber Logan Paul talks about his evolution as a content creator and how he has expanded his reach into the world of NFTs, ...",True,New,26_05_2022-03_07_37-opus technology-partho.csv
What is Open Compute and who is it for?,https://www.youtube.com/watch?v=rhVIg57D3P8,"{'channel_name': 'Schneider Electric', 'channel_link': 'https://www.youtube.com/c/schneiderelectric'}",856 views,3 years ago,In this video we learn about Open Compute Project (OCP). We're talking about a relatively forward-looking server design along ...,True,,26_05_2022-03_07_37-opus technology-partho.csv
Samsungs Open Innovation Strategy with OCP,https://www.youtube.com/watch?v=y77gPausY-s,"{'channel_name': 'Open Compute Project', 'channel_link': 'https://www.youtube.com/c/OpencomputeOrg'}",131 views,6 months ago,Samsungs Open Innovation Strategy with OCP.,,,26_05_2022-03_07_37-opus technology-partho.csv
INTERNATIONAL FINANCIAL MANAGEMENT | IFM | PART-5 | CA PRATIK JAGATI,https://www.youtube.com/watch?v=bsUqLY32Pvo,"{'channel_name': 'Final Kick By CA Pratik Jagati', 'channel_link': 'https://www.youtube.com/c/FinalKickByCAPratikJagati'}",11K views,2 years ago,For Exclusive FINAL KICK Content do not forget to subscribe to our Telegram Channel FINAL KICK Direct :- For CA Final ...,,,26_05_2022-03_07_37-opus technology-partho.csv
